3 48  -0.62331720
3 49   1.35050735
3 50   0.84536203
3 51   1.23865353
3 52   0.55798839
3 53  -1.41269623
3 54  -0.22583291
3 55  -1.79443609
3 56  -2.32895419
3 57  -0.78144234
3 58   0.06756447
3 59  -0.92613007
3 60   0.21183035
3 61  -0.01157253
3 62  -0.48098552
3 63  -0.96778407
3 64  -0.99727728
3 65  -0.20452117
3 66   1.46168318
3 67  -0.62293250
3 68   1.30764905
3 69  -1.56361757
3 70  -0.74299583
3 71  -0.42967389
3 72   0.44153585
3 73  -0.56350051
3 74   1.42417102
3 75   0.42764970
3 76  -0.31893170
3 77  -1.29289823
3 78   0.48405466
3 79   1.21167747
3 80  -1.12111549
3 81  -0.80722622
3 82   0.73809111
3 83   0.09584437
3 84   0.71812965
3 85  -1.22582842
3 86   0.36384229
3 87   1.49929861
3 88  -0.99259444
3 89   0.34597418
3 90  -1.42767963
3 91   1.86093068
3 92  -0.85400822
3 93  -1.81585310
3 94  -1.87342165
3 95  -0.29361225
3 96   1.31916389
3 97  -1.19437157
3 98  -0.04713304
3 99   0.47200101
3 100   0.49525853
4 1   2.14080200
4 2  -0.14457407
4 3  -0.86736753
4 4  -1.21635224
4 5  -0.48003181
4 6  -0.66049115
4 7   0.19857549
4 8  -1.34713316
4 9  -1.13610866
4 10   0.12096224
4 11  -0.81705627
4 12  -0.16979952
4 13   0.05379091
4 14  -0.33075782
4 15  -1.96489700
4 16   0.53408326
4 17   0.16077607
4 18  -0.11914457
4 19   0.13333766
4 20  -1.36466120
4 21  -0.17735091
4 22  -0.49424333
4 23  -0.97681364
4 24   0.00052368
4 25   1.82987286
4 26  -0.33427991
4 27   0.56834310
4 28  -0.88510251
4 29   0.95100160
4 30  -0.42402729
4 31   0.76146657
4 32   0.74834696
4 33  -1.64497908
4 34   0.42228167
4 35   0.34246471
4 36   3.22996033
4 37  -0.49324221
4 38   0.23195497
4 39  -1.22489875
4 40  -0.92177572
4 41   0.93500403
4 42   0.96574972
4 43  -1.34379305
4 44  -1.91678271
4 45   2.10763713
4 46   1.20871353
4 47   0.37770831
4 48  -0.11129385
4 49   0.69366615
4 50  -0.78203616
4 51   0.18216973
4 52  -0.05592618
4 53  -0.19507434
4 54  -0.71790353
4 55  -0.60575602
4 56   0.75642308
4 57   1.19634300
4 58  -0.20395631
4 59  -1.42307874
4 60   0.68086863
4 61   1.93722519
4 62   1.61314506
4 63  -1.76283249
4 64   0.66234530
4 65   0.67128268
4 66  -2.26746369
4 67   0.20553016
4 68  -0.80660801
4 69  -0.96096474
4 70   0.60644935
4 71   0.48171329
4 72   0.16576903
4 73   1.08625757
4 74  -1.13447487
4 75   1.59522744
4 76  -0.95324053
4 77   1.29144856
4 78  -0.51211534
4 79  -0.14173906
4 80   1.77541689
4 81  -1.94718006
4 82  -0.63180671
4 83  -1.51501551
4 84  -0.58264816
4 85   0.29710536
4 86   0.40427647
4 87   1.02347378
4 88   1.94304914
4 89   2.26428694
4 90   0.04009887
4 91  -1.75253978
4 92   0.40434003
4 93   0.17729696
4 94   0.22687902
4 95   1.13135769
4 96   0.26060120
4 97   1.10371473
4 98   1.44846776
4 99  -0.47802945
4 100  -0.29656068
5 1   1.09960242
5 2  -0.91305582
5 3   0.47286730
5 4  -0.40223721
5 5   1.96606262
5 6  -0.68552576
5 7  -0.19939652
5 8  -0.24813478
5 9  -0.66344937
5 10  -0.26286431
5 11  -0.69043113
5 12  -1.14927921
5 13   0.57056183
5 14  -0.39877937
5 15  -0.10203935
5 16  -0.02333784
5 17  -0.11581662
5 18   2.03724524
5 19  -0.94825732
5 20  -0.97082861
5 21   0.52118552
5 22  -0.98954114
5 23   0.61730576
5 24  -1.97004054
5 25   1.04063548
5 26   1.36311602
5 27   0.92448211
5 28  -0.04659080
5 29   0.66876705
5 30  -0.08294777
5 31  -1.69293056
5 32   0.58238197
5 33   2.30728403
5 34   1.73835475
5 35  -0.83665358
5 36  -0.76086499
5 37  -0.32520808
5 38   1.41636028
5 39   0.09358186
5 40  -1.03607477
5 41   0.17401224
5 42   0.31045642
5 43  -0.18658182
5 44  -1.55562333
5 45  -0.71971452
5 46   1.49889069
5 47   1.00508999
5 48   1.32022063
5 49  -0.71898241
5 50  -0.40242346
5 51   2.38303098
5 52   0.69496879
5 53  -0.85178687
5 54   0.47809901
5 55  -0.67894038
5 56  -2.61096583
5 57  -0.85068597
5 58  -0.03036265
5 59   0.71501566
5 60  -0.21967437
5 61   0.13495402
5 62   0.78224972
5 63   0.10486535
5 64   1.41012831
5 65  -2.43241771
5 66   0.62854140
5 67   1.40735517
5 68  -0.67252697
5 69   0.70709255
5 70   0.48840857
5 71  -0.05839972
5 72  -0.11902667
5 73   0.11895670
5 74  -0.31679671
5 75  -0.48652955
5 76  -0.69523827
5 77  -0.10735361
5 78   1.06055561
5 79   2.02720528
5 80   1.29879564
5 81  -0.95874177
5 82   0.56313005
5 83   0.47539084
5 84  -0.97372758
5 85   0.55948461
5 86   0.58230910
5 87   0.83471365
5 88  -1.43744218
5 89   0.03522764
5 90  -1.23476403
5 91   0.52879469
5 92  -0.08351736
5 93  -0.07355516
5 94   0.83521581
5 95   0.33723407
5 96  -0.38143021
5 97   2.08770407
5 98   0.42606936
5 99   0.53875722
5 100  -0.23780535
6 1  -0.09263861
6 2  -3.28134748
6 3   0.64411580
6 4   1.35491970
6 5   0.56165170
6 6  -0.54585734
6 7  -1.10953014
6 8  -0.06623126
6 9  -0.23276946
6 10  -0.77669950
6 11  -0.31972301
6 12   1.54391796
6 13  -0.35565832
6 14   0.93185767
6 15  -0.67901873
6 16   1.02212652
6 17   1.18988408
6 18  -0.31982930
6 19   1.60075482
6 20   0.68146427
6 21  -2.11266318
6 22   0.41066437
6 23   0.88240503
6 24   0.13496756
6 25   0.12196412
6 26   1.15992620
6 27   0.89949940
6 28   0.07572333
6 29   1.17184039
6 30  -1.00758986
6 31  -1.67526054
6 32  -1.07817276
6 33   0.41430020
6 34   0.51894917
6 35   0.18778717
6 36   1.37161354
6 37   1.63075926
6 38  -0.45629397
6 39  -0.42283841
6 40  -0.00996027
6 41  -0.39857696
6 42  -0.70054777
6 43   1.54807200
6 44   0.31909565
6 45  -1.09323616
6 46   0.73856799
6 47   0.07721784
6 48   1.10176074
6 49  -1.74493040
6 50   0.97212936
6 51  -0.57949918
6 52  -0.16654517
6 53  -0.14380582
6 54   0.67587827
6 55   0.94929491
6 56  -1.79629321
6 57   1.42771987
6 58  -0.19278065
6 59  -1.81742382
6 60  -1.32892837
6 61   0.83932999
6 62   1.76870653
6 63   0.09689610
6 64   0.81053553
6 65  -1.43967592
6 66  -0.02682018
6 67   1.12655659
6 68  -0.01988354
6 69   1.15172629
6 70  -0.72633251
6 71   0.92605155
6 72  -0.94744009
6 73  -0.09142827
6 74   0.26581178
6 75   0.07334131
6 76   0.05780053
6 77  -0.38256170
6 78   0.55901967
6 79   0.18633280
6 80  -0.43451705
6 81   0.05091085
6 82  -1.16333055
6 83   0.31406835
6 84  -0.67603033
6 85  -1.23789508
6 86   1.11853698
6 87   0.78889100
6 88   0.40154690
6 89   0.12856850
6 90   1.17850370
6 91   0.30724145
6 92   1.73786942
6 93   1.60351153
6 94   0.52740929
6 95   0.00931049
6 96  -0.55501391
6 97  -0.83736212
6 98  -0.39593584
6 99  -0.01648980
6 100  -0.82738448
7 1  -0.14827377
7 2  -1.10973377
7 3   1.64690943
7 4   0.82421687
7 5   1.37918604
7 6  -0.08006132
7 7   0.80300539
7 8   0.96720314
7 9   0.16954355
7 10   0.17355588
7 11   0.32157912
7 12   0.10625223
7 13  -2.10995088
7 14   1.22408830
7 15   1.82049889
7 16   0.97927040
7 17   0.35989546
7 18  -0.17759008
7 19   0.35502584
7 20  -0.35277611
7 21   0.70977454
7 22  -0.54215233
7 23   0.82479759
7 24  -0.20865780
7 25   0.27725429
7 26   0.24530001
7 27  -0.30913752
7 28   0.20388487
7 29  -0.26001063
7 30  -0.14963252
7 31   0.88035448
7 32   0.45833627
7 33  -0.18156647
7 34  -1.72491354
7 35   0.66199531
7 36   0.20790204
7 37  -0.05607805
7 38  -0.98481130
7 39  -0.21254775
7 40  -0.64847852
7 41  -0.67287279
7 42  -1.04921474
7 43   1.17787680
7 44   0.13538344
7 45  -0.20533492
7 46   0.15315450
7 47   0.50429581
7 48  -1.43323349
7 49  -0.34732158
7 50  -1.00610565
7 51  -1.06475135
7 52   2.85838804
7 53  -0.09520640
7 54  -2.47522608
7 55   1.79642172
7 56  -0.20743694
7 57   1.53350679
7 58  -1.98820868
7 59  -0.82995316
7 60   1.98217406
7 61   0.24244728
7 62  -0.20438956
7 63   1.25981904
7 64   1.35223128
7 65   1.23838544
7 66   0.86397238
7 67  -0.88081231
7 68  -1.57165437
7 69   0.31596339
7 70  -2.21082519
7 71  -0.29343466
7 72   1.56690856
7 73  -1.56016759
7 74   0.36317830
7 75  -0.98621345
7 76   0.16391672
7 77  -0.47618755
7 78   1.86240049
7 79  -1.07299758
7 80  -1.85548262
7 81  -0.07712673
7 82  -0.97785383
7 83  -1.65852990
7 84  -1.46511327
7 85  -0.37287568
7 86   0.37504852
7 87   1.52616143
7 88  -0.47585647
7 89   0.49710891
7 90  -0.42251779
7 91   1.02571680
7 92   0.52805451
7 93   1.43173939
7 94   0.91007787
7 95   0.24103808
7 96  -0.46052404
7 97   0.16516094
7 98  -1.20747776
7 99   0.21194481
7 100   1.23494624
8 1  -0.66261098
8 2  -0.08993958
8 3   0.52486105
8 4  -1.66191390
8 5   0.73652178
8 6  -0.84601022
8 7  -1.67382809
8 8   0.88394440
8 9   0.47321877
8 10   1.09029820
8 11   0.40676515
8 12   0.75728007
8 13  -0.45164869
8 14  -0.26789933
8 15  -0.85730690
8 16   0.38286808
8 17   0.96595442
8 18  -1.85342448
8 19  -1.78709311
8 20   0.63425894
8 21  -0.66295685
8 22  -0.95145278
8 23  -0.85082341
8 24   0.05297353
8 25   0.86138642
8 26   1.17223346
8 27   0.81484071
8 28  -0.87989730
8 29   1.08750466
8 30   0.27391713
8 31  -0.79633660
8 32   0.10297938
8 33   1.16268047
8 34  -0.31238829
8 35  -1.72900164
8 36   0.26590141
8 37  -0.65012704
8 38  -0.72209716
8 39   1.64788881
8 40   0.69822987
8 41  -1.91851947
8 42   0.12698090
8 43   2.19212293
8 44  -0.69766737
8 45  -1.26585074
8 46  -1.72906857
8 47  -1.36091501
8 48   0.42982225
8 49  -1.21070770
8 50   0.95044195
8 51  -0.18514287
8 52   0.96851971
8 53   0.97832632
8 54  -0.03409767
8 55   2.33601249
8 56   0.17692259
8 57   1.19593153
8 58   0.44840720
8 59  -0.84832627
8 60  -0.52164797
8 61   0.34716483
8 62  -0.48810380
8 63  -0.79849865
8 64  -1.81627174
8 65  -1.30283923
8 66   0.26911592
8 67  -1.19854668
8 68   0.25994146
8 69  -1.70934701
8 70  -0.06964108
8 71  -0.11951242
8 72   0.54829157
8 73  -0.40321574
8 74   0.52799068
8 75   1.14174360
8 76  -0.16249512
8 77  -0.40701005
8 78  -0.65678267
8 79  -0.45972089
8 80   0.04939405
8 81   0.70172569
8 82  -0.35786563
8 83  -0.12818598
8 84  -0.77847442
8 85  -0.74618259
8 86  -0.17558902
8 87   0.60097499
8 88   0.38729288
8 89  -0.34889473
8 90   0.24361300
8 91  -1.22215080
8 92   0.07409237
8 93  -1.32159490
8 94   1.13317161
8 95  -0.20284045
8 96   0.40287761
8 97  -0.66555956
8 98   0.45087154
8 99  -1.79491396
8 100  -0.09962399
9 1  -0.70093061
9 2   0.02427194
9 3   1.89107100
9 4   0.61582753
9 5   1.27500881
9 6   1.19140644
9 7   0.56773190
9 8   2.31657349
9 9  -0.59358669
9 10  -0.62331902
9 11  -0.41857444
9 12  -0.15341395
9 13   1.30320654
9 14  -0.79867696
9 15   1.47058548
9 16   0.24425436
9 17   2.03150328
9 18   0.92204144
9 19   0.71675666
9 20   1.49874557
9 21  -0.36281400
9 22  -0.20616862
9 23   0.16536298
9 24   0.56488624
9 25   0.66484283
9 26  -0.48573650
9 27   1.21639508
9 28   0.41219738
9 29  -0.88147859
9 30  -0.54513360
9 31   0.17111378
9 32  -2.86725787
9 33  -0.86922252
9 34  -0.94753985
9 35  -0.81816178
9 36  -1.04125858
9 37  -0.31070902
9 38  -0.35153721
9 39  -0.63473931
9 40  -0.19267314
9 41  -0.33882411
9 42   0.21989438
9 43  -0.77868295
9 44   0.66774129
9 45  -0.19062811
9 46  -0.80300492
9 47   1.17996763
9 48   0.36883872
9 49   0.24681279
9 50   0.78991536
9 51  -0.26192209
9 52  -1.36768386
9 53  -0.28157877
9 54  -0.95989319
9 55  -0.51082452
9 56  -1.60472840
9 57   0.84029024
9 58  -0.23172266
9 59  -1.12497867
9 60  -0.22648475
9 61   0.60949055
9 62  -0.88271523
9 63  -1.97731052
9 64   0.72280486
9 65  -0.26294297
9 66   0.46096408
9 67  -1.78513706
9 68  -0.84240679
9 69   1.30512937
9 70  -1.28680931
9 71  -1.09170115
9 72   0.95814369
9 73   0.87714532
9 74  -0.85490045
9 75  -0.74302619
9 76  -0.81061614
9 77  -0.77375470
9 78   0.10986852
9 79  -1.55255350
9 80   0.57742309
9 81   0.01700881
9 82  -0.04388444
9 83   0.40802803
9 84  -0.57143615
9 85   1.19818118
9 86   0.30217185
9 87  -0.01547530
9 88  -1.74399778
9 89  -0.47595390
9 90   0.08353020
9 91   1.94787297
9 92  -0.06029186
9 93   0.28015031
9 94   0.89461785
9 95  -0.63852636
9 96   1.21787253
9 97  -0.50397435
9 98  -0.23141479
9 99   0.12144618
9 100  -0.07069112
10 1   0.18455487
10 2  -0.45883809
10 3   0.44330639
10 4   0.84164676
10 5  -1.34559448
10 6   1.60063192
10 7   0.24021296
10 8  -0.59058475
10 9   0.25816519
10 10   0.82986803
10 11  -0.24493497
10 12   0.16863774
10 13   2.03261989
10 14  -1.76107454
10 15  -2.16063176
10 16   0.44623566
10 17  -0.55967799
10 18   0.72686171
10 19  -0.73071855
10 20   0.23642632
10 21   1.17402982
10 22   0.06934361
10 23   1.01998003
10 24  -1.15358320
10 25   0.06700793
10 26  -1.87511319
10 27   1.30659102
10 28   0.78061794
10 29  -0.51927396
10 30   1.92649708
10 31   0.85836738
10 32  -1.09952353
10 33   0.93714912
10 34  -0.51128396
10 35  -0.18023454
10 36  -0.35585509
10 37  -0.93799363
10 38   0.51001336
10 39  -1.14647880
10 40  -0.33607083
10 41   0.17905626
10 42  -0.63202369
10 43   1.13916052
10 44   0.68597546
10 45   0.67805627
10 46  -1.37569969
10 47  -0.13373724
10 48   0.20441851
10 49   0.47141374
10 50   0.66862280
10 51  -0.96804861
10 52  -0.11920894
10 53   0.88779209
10 54  -0.14351765
10 55  -0.36615978
10 56  -0.32020559
10 57  -1.10476211
10 58  -0.38297472
10 59   0.37732296
10 60  -0.27936122
10 61  -0.77611350
10 62  -0.34509291
10 63  -0.66348406
10 64   0.10900239
10 65  -0.47502190
10 66  -3.07984991
10 67   0.52879179
10 68  -1.56629427
10 69  -1.44039856
10 70  -0.04955792
10 71   1.31706091
10 72  -0.56671121
10 73   0.32497187
10 74  -1.29792625
10 75  -0.16894939
10 76  -0.48037327
10 77   2.14011493
10 78  -1.09270117
10 79   1.05501314
10 80   1.09893844
10 81  -0.33031317
10 82   0.70171495
10 83  -0.03430540
10 84  -1.62813686
10 85   0.75973046
10 86   0.82890335
10 87  -0.39433924
10 88  -0.24298112
10 89  -0.26519433
10 90  -0.76164225
10 91  -0.51393960
10 92  -0.71106712
10 93   1.74840088
10 94   0.59365452
10 95   0.95272582
10 96  -0.01957216
10 97   0.88248631
10 98   0.59270080
10 99  -1.63757187
10 100   1.65048408
11 1   0.24838348
11 2  -0.42636007
11 3  -0.54442673
11 4   2.30564300
11 5  -0.76145911
11 6   0.45403892
11 7   1.98709070
11 8  -2.02565189
11 9  -1.19937018
11 10   0.76513704
11 11  -1.22429615
11 12  -0.04065196
11 13   0.44045724
11 14   1.94408186
11 15  -0.07354760
11 16   0.51556553
11 17  -0.04008574
11 18   1.52548976
11 19   0.42122910
11 20   1.49680349
11 21  -0.54179822
11 22   0.78820661
11 23   0.08706362
11 24  -0.22543960
11 25  -0.35216143
11 26  -1.07504577
11 27  -0.18449259
11 28  -1.28593552
11 29   1.67133637
11 30  -0.94904950
11 31   0.47787667
11 32  -1.47193570
11 33   0.47860232
11 34  -0.65105973
11 35   0.54674518
11 36   0.81810311
11 37   1.12925799
11 38  -2.81456598
11 39   2.71674649
11 40   0.42487018
11 41   1.27412414
11 42  -0.05681865
11 43  -1.53554715
11 44   0.11051305
11 45  -0.43095784
11 46   1.76041677
11 47  -0.39286034
11 48  -0.79918374
11 49   0.51792728
11 50  -0.66846261
11 51  -0.82711399
11 52   1.41176979
11 53  -2.42990799
11 54  -0.16108271
11 55   1.43723586
11 56   0.93149293
11 57   0.06107558
11 58   0.41683626
11 59   0.12758782
11 60   0.91590128
11 61  -0.36280954
11 62   0.55962878
11 63  -1.04572932
11 64  -0.54641736
11 65  -0.06437590
11 66   0.34663154
11 67   0.18804720
11 68   0.87053096
11 69   0.15533607
11 70  -0.80612832
11 71  -2.01658119
11 72  -0.82249500
11 73  -0.89367663
11 74  -0.71288622
11 75  -0.32320070
11 76  -0.61786945
11 77  -1.37676096
11 78  -1.63892873
11 79  -0.94834041
11 80   0.32861241
11 81  -0.84424032
11 82  -1.67423908
11 83   1.03967211
11 84   1.01193305
11 85   1.48343141
11 86   0.90527900
11 87  -0.26520698
11 88  -0.90875052
11 89   0.93704442
11 90  -0.18677680
11 91  -0.24168453
11 92   0.08159791
11 93   0.63505819
11 94  -2.38264353
11 95   0.04832001
11 96   0.35442034
11 97  -1.25057390
11 98  -2.25109479
11 99   0.67641099
11 100  -0.11028402
12 1   0.80891695
12 2   0.39293385
12 3   1.45698694
12 4   1.41418422
12 5   1.02466127
12 6   1.42069753
12 7  -0.07423038
12 8  -0.79069270
12 9  -0.95928593
12 10   0.16308002
12 11  -0.73220924
12 12   0.07201852
12 13  -1.76993923
12 14   0.20686674
12 15  -1.47321723
12 16  -0.91383340
12 17  -1.15054336
12 18  -1.28828550
12 19   0.46200479
12 20  -1.25208977
12 21  -0.44757671
12 22  -0.81995663
12 23   1.22286204
12 24   0.75927119
12 25   0.59011367
12 26  -0.75521044
12 27  -0.58971916
12 28  -2.38731140
12 29  -0.34955221
12 30  -0.63477095
12 31   2.04077325
12 32   0.53098746
12 33   0.01547501
12 34   0.47941919
12 35   0.96365416
12 36  -1.36345633
12 37   0.71564295
12 38   1.94584518
12 39  -1.11812123
12 40  -0.00085371
12 41   0.63000998
12 42   0.04826311
12 43  -0.78992372
12 44   0.94164007
12 45  -1.24781908
12 46   0.23516528
12 47  -0.54131463
12 48   1.02628070
12 49  -0.19799682
12 50  -0.77299556
12 51  -1.71803000
12 52  -0.20547445
12 53  -1.21923838
12 54  -1.08499695
12 55  -0.20917272
12 56   1.24767790
12 57   1.19359915
12 58  -0.49874957
12 59  -0.03794663
12 60  -0.11688034
12 61   0.81395926
12 62   0.02739842
12 63   0.12692080
12 64  -1.33965217
12 65   1.50669281
12 66  -0.92485542
12 67  -0.06808244
12 68  -0.91240974
12 69   0.04519136
12 70   2.39238468
12 71  -2.33783957
12 72  -1.07966442
12 73   0.91564898
12 74   1.01728634
12 75  -0.88193773
12 76  -1.76576745
12 77   0.12204162
12 78  -1.53587521
12 79  -1.15656514
12 80   1.93086471
12 81   0.17158644
12 82  -0.96430524
12 83  -0.78572458
12 84   1.20816624
12 85  -0.10334987
12 86   0.77891128
12 87  -0.64032435
12 88  -0.81004270
12 89  -0.71182862
12 90   0.94006895
12 91  -0.13943397
12 92   0.00683554
12 93  -0.72093418
12 94  -0.16852623
12 95  -1.24916914
12 96  -1.34988642
12 97  -0.93597717
12 98   1.25082753
12 99   0.60601116
12 100   2.33183456
13 1  -0.25098308
13 2   0.36287635
13 3  -1.43952963
13 4  -1.00890364
13 5   0.86150799
13 6   1.76867489
13 7  -0.18552171
13 8  -1.51243929
13 9   0.82702884
13 10   0.24726344
13 11   0.15378930
13 12   0.48375977
13 13  -0.97036628
13 14  -0.84791671
13 15   0.27504083
13 16  -0.51046484
13 17   1.17981456
13 18   1.11462908
13 19  -0.38707163
13 20  -0.20370104
13 21   0.90456996
13 22  -1.06616179
13 23  -0.49342673
13 24   0.03210865
13 25  -0.00522077
13 26  -0.83995052
13 27  -0.11579515
13 28  -1.29341326
13 29  -1.04792129
13 30  -1.35271615
13 31  -0.95952172
13 32   0.08731428
13 33   1.50693621
13 34  -1.33653287
13 35   0.45268438
13 36   1.09882763
13 37  -0.68022883
13 38  -0.16214994
13 39  -0.31986439
13 40  -1.85374130
13 41   1.18204681
13 42  -1.67734755
13 43   2.73627714
13 44  -0.63111575
13 45   0.61628394
13 46   0.22097554
13 47  -1.05851235
13 48  -0.67490528
13 49  -1.27982699
13 50  -1.30499495
13 51   0.68974323
13 52   0.06489078
13 53  -0.30983603
13 54   0.21987692
13 55   0.53024810
13 56  -0.11122375
13 57   0.20822053
13 58  -0.77536375
13 59  -1.67905149
13 60  -0.85298725
13 61  -0.32509503
13 62  -0.37381885
13 63  -0.74902159
13 64   0.32531029
13 65   0.51104815
13 66   1.06637067
13 67   0.43209553
13 68   2.35375782
13 69  -0.17025550
13 70   1.44099331
13 71  -1.10525572
13 72   0.43842026
13 73   0.41462033
13 74   1.98161419
13 75  -0.18268730
13 76   1.47097970
13 77   0.56067095
13 78  -1.42229632
13 79  -0.53125934
13 80   1.65630437
13 81  -1.37112745
13 82   1.95394691
13 83   0.13616303
13 84   0.14441833
13 85  -0.65067107
13 86   1.70034986
13 87  -2.27731025
13 88   1.39489857
13 89   0.35270248
13 90   0.00071034
13 91  -0.04662353
13 92  -1.47369427
13 93   1.00608063
13 94   0.13954521
13 95  -0.33773934
13 96  -0.54810139
13 97   0.60230714
13 98   0.12618304
13 99  -0.45484766
13 100   1.03707348
14 1   0.55864573
14 2   0.29197286
14 3   0.54919146
14 4  -1.01970547
14 5  -1.87178485
14 6   0.49864782
14 7  -0.43887231
14 8   0.57360763
14 9  -0.33772477
14 10  -2.46407366
14 11   0.45738790
14 12   0.41669362
14 13   0.67774301
14 14  -1.04734695
14 15  -0.34521961
14 16  -0.08402867
14 17  -0.77830393
14 18  -2.49178502
14 19   0.12245525
14 20  -1.23576491
14 21  -0.77758507
14 22   0.50587463
14 23   0.01758756
14 24   0.15437653
14 25   0.71289952
14 26  -0.04658142
14 27   1.02185477
14 28   1.01757883
14 29   0.23484694
14 30   1.44667629
